Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
208112,Front of Store,No,clothing,Yes,875,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html,KNIT PADDED DENIM JACKET BEIGE #3,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,19.99,USD,t-shirts,MAN,Autumn,Wool,Bangladesh
212097,Front of Store,No,clothing,Yes,855,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,KNIT ZIPPERED JACKET SKY BLUE,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,35.99,USD,jackets,WOMAN,Autumn,Acrylic,Turkey
216317,Front of Store,No,clothing,No,898,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,KNIT PADDED DENIM JACKET WHITE,Basic sweater with round neck and long sleeves. Side button details at shoulders.,43.95,USD,jackets,MAN,Winter,Wool,Turkey
211947,End-cap,No,clothing,Yes,722,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,CROPPED FAUX SUEDE PATCH JACKET,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,59.0,USD,sweaters,MAN,Autumn,Wool Blend,Bangladesh
211649,Aisle,Yes,clothing,Yes,1287,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,METAL BEAD KNIT SWEATER BLACK #3,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,96.0,USD,sweaters,WOMAN,Summer,Cotton,China
204071,Aisle,Yes,clothing,No,1378,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,DOUBLE-BREASTED ADHERENT STRIPES SNEAKERS,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,29.0,USD,jackets,MAN,Spring,Cotton,China
204052,End-cap,No,clothing,No,827,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,BELTED CROPPED TEXTURED JACKET STONE,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,84.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
216597,Aisle,No,clothing,Yes,1016,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,HIGH-WAIST PLEATED WIDE FIT JEANS,Jacket made of faux leather fabric. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,15.99,USD,sweaters,WOMAN,Autumn,Denim,India
219531,Aisle,No,clothing,No,932,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,SATIN SUEDE RETRO SNEAKERS WHITE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,19.95,USD,shoes,WOMAN,Autumn,Satin,Portugal
200585,Aisle,Yes,clothing,Yes,1717,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,STRUCTURED DENIM SHIRT KHAKI,Long sleeve high collar cropped sweater. Frayed hem.,18.99,USD,jackets,WOMAN,Winter,Acrylic,Spain
214299,Aisle,No,clothing,Yes,837,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,STRUCTURED PLEATED WIDE FIT JEANS BROWN,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,19.99,USD,sweaters,MAN,Autumn,Wool,Turkey
203408,Front of Store,No,clothing,Yes,825,Zara,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html,BRAIDED COLOR BLOCK SWEATER OLIVE,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,69.95,USD,sweaters,WOMAN,Autumn,Polyester,Bangladesh
210944,End-cap,No,clothing,No,751,Zara,https://www.zara.com/us/en/bomber-jacket-p06318502.html,TAILORED DENIM SHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,59.99,USD,sweaters,WOMAN,Autumn,Cotton,Pakistan
205521,Aisle,Yes,clothing,Yes,1413,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,EMBROIDERED POCKET OVERSHIRT,Jacket made of cotton blend fabric. High collar and long sleeves. Welt pockets at hip. Rib trim. Cropped length. Front zip closure.,16.99,USD,jackets,WOMAN,Spring,Linen,Brazil
201828,Aisle,No,clothing,No,728,Zara,https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html,CROPPED SUEDE FISHERMAN SANDALS GREY,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,85.99,USD,t-shirts,MAN,Summer,Cotton,Spain
210602,Front of Store,Yes,clothing,Yes,1290,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,ACID WASH DENIM JACKET TAUPE #4,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,19.0,USD,t-shirts,MAN,Spring,Denim,Portugal
206963,Front of Store,Yes,clothing,Yes,1563,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,PLEATED 100% FEATHER FILL PUFFER JACKET SAND,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,28.95,USD,shoes,MAN,Winter,Wool Blend,Brazil
205666,Aisle,No,clothing,No,791,Zara,https://www.zara.com/us/en/faux-leather-oversized-jacket-limited-edition-p07380310.html,DOUBLE-BREASTED BASIC KNIT SWEATER BEIGE,Jacket with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,19.95,USD,shoes,WOMAN,Autumn,Wool,Morocco
200308,Front of Store,No,clothing,No,799,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,DOUBLE-BREASTED BASIC HEAVYWEIGHT T-SHIRT WHITE,Jacket with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,29.99,USD,t-shirts,MAN,Spring,Cotton,Portugal
213173,End-cap,No,clothing,Yes,837,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,LINEN CHUNKY SOLE HIGH TOP SNEAKERS CHARCOAL,Round neck long sleeve sweater. Openwork detail with rips.,31.99,USD,jackets,MAN,Summer,Linen,Portugal
216535,Front of Store,Yes,clothing,No,1442,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,EMBROIDERED STRETCH SUIT JACKET,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,16.99,USD,jackets,WOMAN,Autumn,Cotton,India
216997,Aisle,No,clothing,Yes,831,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,BELTED STRIPED TEXTURED OVERSHIRT SAND,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,49.99,USD,jackets,WOMAN,Autumn,Polyester,China
214944,Front of Store,No,clothing,No,878,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,KNIT SWEATER WITH RIPS #4,Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.,39.99,USD,jackets,MAN,Autumn,Acrylic,Bangladesh
199854,End-cap,No,clothing,No,877,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,REGULAR BOUCLÉ TEXTURED JACKET BURGUNDY,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,59.99,USD,sweaters,WOMAN,Spring,Linen Blend,China
217620,Front of Store,No,clothing,No,851,Zara,https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html,SATIN HIGH COLLAR KNIT SWEATER WHITE,Ribbed sweater with round neck and long sleeves. Ripped hem.,88.99,USD,sweaters,WOMAN,Winter,Wool,Morocco
212392,Aisle,No,clothing,No,970,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,RIBBED FAUX LEATHER BOMBER JACKET ECRU,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,44.99,USD,sweaters,WOMAN,Winter,Wool Blend,Turkey
207216,End-cap,No,clothing,Yes,888,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,CROPPED PADDED DENIM JACKET CHARCOAL,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,39.99,USD,sweaters,WOMAN,Autumn,Denim,Bangladesh
215654,End-cap,No,clothing,No,960,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,RIBBED UTILITY POCKET JACKET CHARCOAL,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,19.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
200915,End-cap,No,clothing,No,820,Zara,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html,STRETCH CHUNKY SNEAKERS BROWN,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,49.99,USD,jackets,MAN,Spring,Linen,Morocco
201650,End-cap,Yes,clothing,Yes,1538,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,EMBROIDERED FOREST JACKET GREY,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,16.99,USD,jackets,WOMAN,Spring,Viscose,China
204121,End-cap,No,clothing,Yes,1013,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html,QUILTED HOODED KNIT CARDIGAN TAUPE,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,16.99,USD,t-shirts,WOMAN,Winter,Wool,Bangladesh
212695,End-cap,No,clothing,No,963,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,MULTICOLOR SNEAKERS IVORY,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,25.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
201800,Front of Store,No,clothing,Yes,661,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,EMBROIDERED MOC-TOE SUEDE BOOTS STONE,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,59.0,USD,sweaters,MAN,Spring,Viscose,India
172364,Aisle,Yes,clothing,Yes,1447,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,FAUX LEATHER BOMBER JACKET,Jacket made of faux leather fabric. Rib elastic collar and long sleeves. Zip pockets with flaps at hip. Interior pocket. Elastic hem. Front zip closure.,31.99,USD,jackets,WOMAN,Autumn,Viscose,India
217177,Aisle,Yes,clothing,Yes,1008,Zara,https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html,HIGH-WAIST STRAIGHT SUIT JACKET ECRU,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,87.95,USD,t-shirts,MAN,Spring,Cotton,India
206039,End-cap,No,clothing,No,804,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,BELTED MULTIPIECE SNEAKERS TAUPE,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,45.99,USD,jackets,WOMAN,Autumn,Wool Blend,China
219070,End-cap,No,clothing,No,868,Zara,https://www.zara.com/us/en/cotton-jacket-p00706301.html,TEXTURED STRUCTURED TWILL OVERSHIRT STONE,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,108.95,USD,jackets,WOMAN,Winter,Cotton,Brazil
218407,Front of Store,Yes,clothing,Yes,1262,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,DOUBLE-BREASTED JACQUARD DENIM JACKET,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,38.99,USD,shoes,MAN,Autumn,Wool Blend,China
201569,Aisle,No,clothing,Yes,886,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,HIGH-WAIST BASIC 100% WOOL SWEATER STONE,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,39.99,USD,sweaters,WOMAN,Summer,Linen,Turkey
209548,End-cap,No,clothing,No,911,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,CROPPED CABLE KNIT METALLIC SWEATER BROWN,High collar sweater with front zipper. Long sleeves. Rib trim.,42.99,USD,jackets,MAN,Winter,Acrylic,Brazil
212849,Aisle,No,clothing,No,923,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,RELAXED ZIPPER MULTIPIECE SNEAKERS TAUPE,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,29.95,USD,jackets,WOMAN,Autumn,Wool Blend,Bangladesh
203520,Front of Store,No,clothing,Yes,906,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,CROPPED SUEDE RETRO SNEAKERS BEIGE,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,15.95,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh
213397,Front of Store,Yes,clothing,Yes,1397,Zara,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html,QUILTED SUEDE FISHERMAN SANDALS IVORY,Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.,16.0,USD,jackets,WOMAN,Spring,Viscose,India
205464,Aisle,Yes,clothing,Yes,1257,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,DOUBLE-BREASTED GATHERED WAIST KNIT SWEATER BEIGE,Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,79.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
206085,End-cap,No,clothing,No,717,Zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,RETRO HIGH TOP SNEAKERS GREY #3,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,59.95,USD,shoes,MAN,Autumn,Wool,Bangladesh
204929,Aisle,Yes,clothing,Yes,1343,Zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,STRUCTURED MOC-TOE SUEDE BOOTS SKY BLUE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,43.99,USD,jackets,MAN,Winter,Polyester,India
202690,Aisle,No,clothing,No,953,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,DOUBLE-BREASTED BOMBER JACKET BROWN,Basic sweater with round neck and long sleeves. Side button details at shoulders.,39.95,USD,jackets,WOMAN,Winter,Wool Blend,Pakistan
209497,Aisle,Yes,clothing,Yes,1315,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,CONTRASTING COLLAR JACKET SKY BLUE,Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.,26.99,USD,shoes,WOMAN,Spring,Polyester,Spain
205987,Aisle,No,clothing,No,803,Zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,HIGH-WAIST HERRINGBONE TEXTURED JACKET STONE,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,29.99,USD,jackets,MAN,Spring,Polyester,China
200662,Front of Store,Yes,clothing,No,1525,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,KNIT PADDED BOMBER JACKET BURGUNDY,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,17.95,USD,jackets,MAN,Winter,Wool Blend,India
200407,End-cap,Yes,clothing,No,1371,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,UTILITY CASHMERE BLEND KNIT SWEATER WHITE,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,62.99,USD,jackets,WOMAN,Summer,Cotton,China
217198,End-cap,Yes,clothing,No,1602,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,STRUCTURED OVERSIZE FIT T-SHIRT BROWN,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,31.99,USD,t-shirts,WOMAN,Summer,Linen,Pakistan
214050,Front of Store,Yes,clothing,Yes,1742,Zara,https://www.zara.com/us/en/suede-sneakers-p12502320.html,ZIPPERED WOOL BLEND OVERSHIRT #4,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,30.99,USD,jackets,WOMAN,Winter,Wool,China
217133,Aisle,Yes,clothing,Yes,1529,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,LINEN VISCOSE BLEND KNIT T-SHIRT CHARCOAL,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,13.99,USD,jackets,WOMAN,Spring,Linen,China
201110,Aisle,Yes,clothing,No,1088,Zara,https://www.zara.com/us/en/leather-jacket-p05479400.html,SLIM HIGH COLLAR KNIT SWEATER ECRU,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,105.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
